ï»¿id,income,health_cover,house,wc,phone,car,consumption
1577305,4,0,0,1,1,0,0
1577310,3,1,0,0,1,0,0
1577322,5,1,0,0,1,0,0
1577331,3,1,0,0,1,1,0
1577346,3,0,0,1,1,1,0
1577354,4,1,1,0,1,1,0
1577368,5,1,1,0,1,1,0
1577379,4,1,1,0,1,1,0
1577387,4,1,1,0,1,0,0
1577393,6,1,1,1,1,1,0
1577400,4,0,0,0,0,0,0
1577417,5,1,1,1,1,1,0
1577421,4,1,1,0,1,0,0
1577439,5,0,1,0,1,1,0
1577442,3,1,0,1,1,0,0
1577456,4,1,0,0,1,1,0
1577463,5,1,1,1,1,0,0
1577474,3,1,0,0,1,0,0
1577488,3,0,0,0,1,0,0
1577495,4,1,0,0,1,1,0
1577508,3,1,0,0,1,0,0
1577513,5,1,1,1,1,1,0
1577524,5,1,1,1,1,1,0
1577536,5,1,1,0,1,1,0
1577549,4,1,0,0,1,0,0
1577551,3,1,1,0,1,1,0
1577560,4,1,1,1,1,0,0
1577572,4,0,1,0,1,1,0
1577585,6,1,1,1,1,1,0
1577597,4,0,1,0,1,1,0
1577609,6,1,1,1,1,1,1
1577611,4,1,0,0,1,1,0
1577627,4,1,0,1,0,0,0
1577630,2,1,0,0,0,0,0
1577648,4,1,0,0,1,1,0
1577653,4,0,1,0,1,1,0
1577666,6,1,0,1,1,1,0
1577675,6,1,1,1,1,0,1
1577682,4,0,0,0,1,1,0
1577694,6,1,1,1,1,1,0
1577701,3,1,0,0,1,0,0
1577712,4,1,0,1,1,0,0
1577720,3,1,0,0,1,0,0
1577735,5,1,0,1,1,0,0
1577747,5,1,0,1,1,0,0
1577758,5,1,0,0,1,1,0
1577764,4,1,0,0,1,0,0
1577773,4,1,1,1,1,0,0
1577786,3,1,0,0,0,0,0
1577799,3,1,0,0,0,1,0
1577806,4,0,0,0,1,0,0
1577814,6,1,0,1,1,1,1
1577823,3,1,1,0,1,1,0
1577838,6,1,1,1,1,1,1
1577845,4,1,0,0,1,0,0
1577850,5,1,0,0,1,1,1
1577861,5,1,1,1,1,0,0
1577877,3,1,1,0,0,1,0
1577889,6,1,1,1,1,1,0
1577892,3,1,1,1,1,1,0
1577903,5,1,0,1,1,0,0
1577915,3,1,0,1,1,0,1
1577926,4,1,1,1,1,0,1
1577932,5,1,0,1,1,0,0
1577944,3,1,0,1,1,0,0
1577959,3,1,0,0,0,1,0
1577967,5,1,0,1,1,0,1
1577971,4,1,0,1,1,0,0
1577980,4,1,0,1,1,0,0
1577998,6,1,1,1,1,1,0
1578007,3,1,1,0,1,0,0
1578018,5,1,1,1,1,1,0
1578029,4,1,1,1,1,1,0
1578034,5,1,1,1,1,0,1
1578041,2,0,0,0,1,0,0
1578052,6,1,1,1,1,1,0
1578065,4,1,0,0,1,1,0
1578076,4,1,0,1,1,1,1
1578083,5,1,1,1,1,0,0
1578090,4,0,1,0,0,1,0
1578104,6,1,1,1,1,1,1
1578119,5,1,1,1,1,1,0
1578128,6,1,0,1,1,0,0
1578137,3,1,0,0,1,1,0
1578143,4,1,0,1,1,0,0
1578155,2,0,0,0,0,0,0
1578162,6,1,1,1,1,1,1
1578170,4,1,0,0,1,0,0
1578181,3,1,1,0,1,1,0
1578196,5,1,1,1,1,1,0
1578205,2,1,0,0,0,0,0
1578210,6,1,0,1,1,0,0
1578222,4,0,0,0,1,0,0
1578231,4,1,0,1,1,0,0
1578246,5,1,1,1,1,1,0
1578254,4,1,0,1,1,0,0
1578268,3,1,0,0,1,1,0
1578279,3,1,1,0,1,1,0
1578287,2,1,1,0,1,0,0
1578293,4,0,1,0,0,0,0
1578302,6,1,1,1,1,1,0
1578316,4,1,0,1,1,0,0
1578325,6,1,1,0,1,1,0
1578333,5,1,0,1,1,1,0
1578340,2,1,0,0,1,1,0
1578357,4,1,0,0,1,1,0
1578369,3,1,0,0,1,1,0
1578378,4,1,0,1,1,0,0
1578384,1,1,0,0,0,0,0
1578391,4,1,0,1,1,1,0
1578406,5,1,1,1,1,1,0
1578414,4,1,0,0,1,1,0
1578423,4,1,1,1,1,1,0
1578438,3,1,0,0,1,1,0
1578445,6,1,0,1,1,0,1
1578450,6,1,1,0,1,1,1
1578461,5,1,1,1,1,1,0
1578477,4,1,0,1,1,0,0
1578489,4,1,0,1,1,0,0
1578492,5,1,0,1,1,1,0
1578509,3,1,0,0,1,0,0
1578511,5,1,1,0,1,1,0
1578527,6,1,1,1,1,1,0
1578530,3,1,1,1,1,0,0
1578548,4,1,1,1,1,0,0
1578553,6,1,0,1,1,1,1
1578566,2,0,0,1,1,0,0
1578575,6,1,1,1,1,1,0
1578582,4,1,1,0,1,0,0
1578594,6,1,0,1,1,0,1
1578608,4,1,0,0,1,0,0
1578613,3,1,0,0,1,1,0
1578624,5,1,1,1,1,1,1
1578636,4,1,0,0,1,0,0
1578649,3,1,0,0,0,0,0
1578651,4,1,0,1,1,0,0
1578660,4,1,0,0,1,1,0
1578672,5,1,0,0,1,0,0
1578685,6,1,1,1,1,1,0
1578697,2,1,0,0,0,0,0
1578703,5,0,0,1,1,0,0
1578715,3,0,0,0,1,0,0
1578726,5,1,1,1,1,1,0
1578732,4,0,0,0,1,1,0
1578744,6,1,1,1,1,1,0
1578759,1,1,0,0,0,0,0
1578767,5,0,0,0,1,0,0
1578771,5,1,1,1,1,1,0
1578780,1,0,0,0,0,0,0
1578798,5,1,1,1,1,0,0
1578800,5,1,0,0,1,0,0
1578817,6,1,1,1,1,1,0
1578821,5,1,1,1,1,1,0
1578839,3,1,0,0,0,0,0
1578842,3,1,0,0,1,1,0
1578856,4,1,0,0,1,0,0
1578863,5,1,0,1,1,1,1
1578874,4,1,0,0,1,0,0
1578888,5,1,1,1,1,1,0
1578895,6,1,1,1,1,1,0
1578901,1,1,1,1,0,0,0
1578912,3,1,0,1,1,1,0
1578920,3,1,0,1,1,0,0
1578935,4,1,1,0,1,1,0
1578947,2,1,0,0,1,0,0
1578958,5,1,0,0,1,0,0
1578964,6,1,0,1,1,1,1
1578973,5,1,1,1,1,1,0
1578986,4,1,0,1,1,0,0
1578999,4,1,0,0,1,0,1
1579006,5,1,1,1,1,1,0
1579014,2,1,0,1,1,0,0
1579023,6,1,0,1,1,1,0
1579038,5,1,1,1,1,1,0
1579045,4,1,0,0,1,0,0
1579050,4,1,0,1,1,0,1
1579061,3,0,1,0,1,1,0
1579077,4,1,0,0,1,1,0
1579089,4,1,1,1,0,0,0
1579092,5,0,0,1,1,0,0
1579108,5,1,0,1,1,1,0
1579113,2,0,0,0,1,0,0
1579124,4,1,0,0,1,0,0
1579136,5,1,1,0,1,1,0
1579149,6,1,0,1,1,0,0
1579151,4,1,1,1,1,1,0
1579160,4,1,1,0,1,1,0
1579172,6,1,1,1,1,1,0
1579185,4,0,1,0,1,0,0
1579197,1,0,0,0,0,0,0
1579201,5,1,0,0,1,0,0
1579212,6,1,1,1,1,1,0
1579220,5,1,1,1,1,0,0
1579235,3,0,0,0,1,0,0
1579247,3,1,0,0,1,1,1
1579258,5,1,1,0,1,0,0
1579264,4,0,0,1,1,1,0
1579273,5,1,1,1,1,1,0
1579286,2,1,1,0,1,0,0
1579299,5,1,1,0,1,1,0
1579300,4,1,1,1,1,1,0
1579317,1,1,1,0,0,0,0
1579321,2,1,0,0,1,0,0
1579339,4,0,0,0,1,1,0
1579342,4,1,1,1,1,1,0
1579356,6,1,1,1,1,0,1
1579363,4,1,1,0,1,1,0
1579374,3,0,0,0,0,0,0
1579388,5,1,1,1,1,0,0
1579395,3,1,0,0,1,0,0
1579407,5,1,0,0,1,1,0
1579418,6,1,1,1,1,1,0
1579429,4,1,0,1,1,0,1
1579434,4,1,1,0,1,1,0
1579441,6,1,1,1,1,0,1
1579452,5,1,0,0,1,0,0
1579465,1,1,0,0,0,0,0
1579476,4,1,1,0,0,0,0
1579483,5,1,0,1,1,0,0
1579490,5,1,1,1,1,1,0
1579503,3,1,0,1,1,0,0
1579515,4,1,0,1,1,0,1
1579526,3,1,0,0,1,0,0
1579532,3,1,0,0,1,0,0
1579544,4,1,0,0,1,0,0
1579559,3,1,0,0,1,0,0
1579567,5,1,1,1,1,0,0
1579571,4,0,1,1,1,1,0
1579580,3,1,0,0,1,0,0
1579598,3,1,0,0,1,1,0
1579604,2,1,0,0,0,1,0
1579619,1,1,0,0,0,0,0
1579628,5,1,1,1,1,1,0
1579637,4,1,0,1,1,0,1
1579643,6,1,1,1,1,1,0
1579655,4,1,0,1,1,1,0
1579662,3,1,1,1,1,0,0
1579670,3,0,0,0,1,1,0
1579681,6,1,1,1,1,0,0
1579696,3,1,0,0,1,0,0
1579709,3,1,0,0,1,1,0
1579711,4,1,0,0,1,1,0
1579727,6,1,1,1,1,1,1
1579730,3,1,0,0,0,1,0
1579748,6,1,1,1,1,0,0
1579753,5,1,1,1,1,0,0
1579766,4,1,0,0,1,1,0
1579775,3,0,0,0,1,0,0
1579782,3,1,1,0,1,1,0
1579794,2,1,0,0,1,1,0
1579802,5,1,0,0,1,1,1
1579816,6,1,1,1,1,1,0
1579825,1,1,0,0,0,0,0
1579833,5,1,1,1,1,1,0
1579840,3,0,0,0,1,0,0
1579857,4,1,0,0,1,1,0
1579869,5,1,1,1,1,0,0
1579878,1,1,0,0,0,1,0
1579884,5,1,0,0,1,0,0
1579891,3,1,0,0,1,1,0
1579905,5,0,1,0,1,1,0
1579910,5,0,1,1,1,0,0
1579922,4,0,1,0,0,0,0
1579931,2,1,0,0,1,0,0
1579946,3,1,0,0,1,0,0
1579954,3,0,0,0,1,1,0
1579968,3,0,1,1,1,1,0
1579979,4,1,1,0,1,0,0
1579987,5,1,1,1,1,0,0
1579993,5,1,0,1,0,0,0
1580001,6,1,1,1,1,1,0
1580012,5,1,0,1,1,0,0
1580020,4,1,0,0,0,1,0
1580035,4,1,1,1,1,1,0
1580047,3,0,0,0,0,1,0
1580058,6,1,0,1,1,1,0
1580064,4,1,1,0,0,1,0
1580073,3,1,0,0,0,1,0
1580086,4,1,0,1,1,0,0
1580099,2,0,0,1,0,0,0
1580105,3,1,0,0,0,0,0
1580110,4,1,1,1,1,1,0
1580122,2,1,0,0,0,1,0
1580131,4,1,0,0,1,1,0
1580146,3,1,0,1,1,0,0
1580154,4,1,0,0,1,1,1
1580168,6,1,0,1,1,1,1
1580179,6,1,1,1,1,1,0
1580187,3,0,0,0,1,0,0
1580193,5,0,1,1,1,0,0
1580204,4,1,0,1,1,0,0
1580219,6,1,1,1,1,1,0
1580228,6,1,0,1,1,1,1
1580237,4,0,1,0,1,1,0
1580243,4,1,0,0,0,1,0
1580255,5,1,1,0,1,1,0
1580262,4,1,1,0,1,1,0
1580270,6,1,0,0,1,1,0
1580281,5,1,1,1,1,0,0
1580296,3,1,0,0,1,0,0
1580308,5,1,1,0,1,1,0
1580313,2,0,0,0,0,0,0
1580324,3,1,0,0,0,0,0
1580336,3,0,1,1,1,0,0
1580349,5,1,0,1,1,0,0
1580351,5,1,1,1,1,1,0
1580360,5,1,0,0,1,1,0
1580372,4,0,1,0,1,1,0
1580385,4,1,0,0,1,0,0
1580397,4,1,0,0,0,1,0
1580403,5,1,1,1,1,1,1
1580415,3,1,0,0,1,1,0
1580426,3,1,1,0,1,1,0
1580432,2,0,0,0,0,0,0
1580444,6,1,0,0,1,0,0
1580459,5,1,1,1,1,1,0
1580467,5,1,0,1,1,1,0
1580471,2,1,1,0,0,0,0
1580480,4,1,0,0,0,0,0
1580498,4,1,0,0,1,1,0
1580500,4,1,0,1,1,1,0
1580517,5,1,1,0,1,1,0
1580521,5,1,0,1,1,0,0
1580539,2,0,0,0,1,1,0
1580542,3,1,0,0,1,1,0
1580556,5,1,1,1,1,1,0
1580563,4,1,0,0,1,1,0
1580574,2,1,0,0,0,0,0
1580588,6,1,1,1,1,1,0
1580595,6,1,1,1,1,0,0
1580602,5,1,0,1,1,0,1
1580616,3,1,1,0,0,1,0
1580625,3,1,0,1,1,0,0
1580633,4,1,1,1,1,0,1
1580640,3,1,0,0,0,0,0
1580657,4,1,0,0,1,1,0
1580669,4,1,0,0,1,1,0
1580678,3,1,1,0,1,1,0
1580684,6,1,0,1,1,0,1
1580691,4,1,0,0,1,1,0
1580706,4,1,1,1,1,0,0
1580714,5,1,1,1,1,1,0
1580723,3,1,0,0,1,1,0
1580738,2,1,0,0,0,0,0
1580745,3,0,0,0,0,0,0
1580750,6,1,0,1,1,0,0
1580761,2,1,1,0,1,1,0
1580777,3,1,0,0,1,1,0
1580789,3,1,0,0,1,1,0
1580792,6,1,1,1,1,0,0
1580809,5,1,1,1,1,1,0
1580811,4,0,0,0,0,0,0
1580827,3,1,1,0,1,0,0
1580830,3,1,0,0,0,1,0
1580848,3,1,0,0,0,0,0
1580853,5,1,1,1,1,1,0
1580866,5,1,1,0,1,0,0
1580875,5,1,0,1,1,0,0
1580882,5,1,0,1,1,1,0
1580894,3,1,0,1,1,0,0
1580907,4,1,1,1,1,0,0
1580918,4,0,1,1,1,0,0
1580929,5,1,1,1,1,1,0
1580934,4,1,0,0,1,1,0
1580941,5,1,0,1,1,0,0
1580952,5,1,1,1,1,0,0
1580965,4,0,0,1,1,0,0
1580976,6,1,0,1,1,1,0
1580983,5,0,0,0,1,1,0
1580990,3,1,0,0,0,0,0
1581006,5,1,1,1,1,1,0
1581014,6,1,1,1,1,0,1
1581023,5,1,0,1,1,0,0
1581038,4,1,0,0,1,0,0
1581045,4,1,1,1,1,1,0
1581050,4,1,0,0,1,1,0
1581061,5,1,1,0,1,1,0
1581077,1,1,0,0,0,0,0
1581089,4,0,0,0,1,1,0
1581092,5,1,1,1,1,0,0
1581108,3,1,0,0,1,0,0
1581113,4,0,0,0,1,0,0
1581124,3,1,0,0,1,0,0
1581136,5,1,1,1,1,1,0
1581149,5,1,0,1,1,0,0
1581151,4,1,0,0,1,0,0
1581160,5,1,0,1,1,0,0
1581172,6,1,1,1,1,1,0
1581185,3,1,0,0,1,0,0
1581197,3,1,0,0,1,1,0
1581201,3,0,0,0,1,0,0
1581212,5,1,0,1,1,0,0
1581220,5,1,0,1,1,0,0
1581235,4,0,1,0,1,1,0
1581247,6,1,1,1,1,1,1
1581258,4,1,1,0,1,1,0
1581264,4,1,0,0,1,1,0
1581273,3,0,1,0,1,0,0
1581286,4,1,0,1,1,0,0
1581299,3,1,0,0,0,0,0
1581300,1,1,0,0,0,0,0
1581317,4,0,1,1,1,1,0
1581321,6,1,1,1,1,1,0
1581339,4,1,0,1,1,0,0
1581342,3,1,1,0,1,0,0
1581356,4,1,0,0,1,1,0
1581363,6,1,1,1,1,1,0
1581374,4,0,1,1,1,1,0
1581388,3,0,1,0,1,1,0
1581395,6,1,0,1,1,0,1
1581407,6,1,1,1,1,0,1
1581418,3,1,0,0,1,1,0
1581429,2,1,1,1,1,0,0
1581434,5,1,1,0,1,1,0
1581441,6,1,0,1,1,0,0
1581452,4,1,0,1,1,0,0
1581465,3,1,0,0,0,0,0
1581476,5,1,0,0,1,0,0
1581483,3,1,0,0,1,0,0
1581490,6,1,0,1,1,1,0
1581503,5,1,1,0,1,1,1
1581515,4,1,0,0,0,1,0
1581526,4,1,0,1,1,0,0
1581532,4,1,0,1,1,1,0
1581544,3,1,0,0,1,0,0
1581559,4,1,0,0,1,0,0
1581567,5,1,1,0,1,0,0
1581571,4,1,1,0,1,1,0
1581580,5,1,0,1,1,0,0
1581598,4,1,0,0,1,1,1
1581604,1,0,0,0,0,0,0
1581619,6,1,1,1,1,1,1
1581628,6,1,1,1,1,1,0
1581637,5,1,1,1,1,1,0
1581643,5,1,0,0,1,0,0
1581655,3,0,1,0,0,0,0
1581662,1,1,1,0,0,0,0
1581670,5,1,1,1,1,0,0
1581681,4,1,0,1,1,0,0
1581696,4,1,0,1,1,0,0
1581709,3,1,0,1,1,0,0
1581711,4,1,1,0,1,1,0
1581727,4,0,0,0,0,0,0
1581730,5,1,0,1,1,0,0
1581748,5,1,1,1,1,1,0
1581753,4,1,0,1,1,0,0
1581766,5,1,1,1,1,1,0
1581775,4,0,0,0,1,0,0
1581782,5,1,0,1,1,0,0
1581794,4,1,1,1,1,1,0
1581802,1,1,0,0,1,0,0
1581816,3,1,0,0,1,1,0
1581825,4,0,0,1,1,0,0
1581833,6,1,0,1,1,0,0
1581840,3,1,1,0,1,1,0
1581857,3,1,0,0,0,0,0
1581869,6,1,1,1,1,1,0
1581878,4,1,0,0,1,1,0
1581884,4,1,0,1,0,1,0
1581891,4,1,0,1,1,1,0
1581905,5,1,1,1,1,1,0
1581910,5,1,0,0,1,0,0
1581922,4,1,0,0,0,0,0
1581931,4,1,0,0,1,0,0
1581946,4,1,1,1,1,1,0
1581954,6,1,1,1,1,1,0
1581968,6,1,0,0,1,1,0
1581979,5,1,1,1,1,1,0
1581987,3,1,0,0,1,1,0
1581993,6,0,1,1,1,1,1
1582008,6,1,1,1,1,0,1
1582013,5,1,1,1,0,0,0
1582024,3,0,0,0,1,0,0
1582036,5,1,0,0,1,1,0
1582049,4,1,0,0,0,0,0
1582051,4,1,0,0,1,1,0
1582060,3,0,0,0,0,1,0
1582072,6,1,0,0,1,1,0
1582085,2,1,1,0,1,0,0
1582097,2,1,0,1,1,0,0
1582106,3,1,0,0,1,1,0
1582114,5,1,1,1,1,1,0
1582123,4,0,1,1,1,0,0
1582138,4,1,1,1,1,0,0
1582145,3,0,0,1,1,0,0
1582150,5,1,1,1,1,1,0
1582161,6,1,0,1,1,1,0
1582177,5,0,0,0,1,0,0
1582189,5,1,1,1,1,1,1
1582192,5,1,0,1,1,1,0
1582200,4,1,1,0,1,1,0
1582217,3,1,0,0,1,1,0
1582221,6,1,1,0,1,0,0
1582239,4,1,1,0,1,1,0
1582242,4,1,0,0,1,1,0
1582256,6,1,0,0,1,0,1
1582263,5,1,0,1,1,0,0
1582274,1,1,0,0,0,0,0
1582288,5,1,1,0,1,1,1
1582295,4,1,1,0,1,1,0
1582301,5,1,1,1,1,1,0
1582312,3,1,0,1,1,0,0
1582320,6,1,1,1,1,1,0
1582335,5,1,0,1,1,0,1
1582347,5,1,0,0,1,1,0
1582358,2,1,0,0,0,0,0
1582364,1,1,1,0,0,0,0
1582373,3,0,0,0,0,0,1
1582386,2,1,0,0,1,0,0
1582399,6,1,1,1,1,1,0
1582402,1,1,0,0,1,0,0
1582416,2,1,1,0,1,1,0
1582425,4,1,0,0,1,1,0
1582433,6,1,1,1,1,1,0
1582440,5,1,1,1,1,0,0
1582457,3,0,0,0,1,1,0
1582469,4,0,1,0,0,0,0
1582478,2,0,0,0,1,0,0
1582484,6,1,1,1,1,1,0
1582491,5,1,0,0,1,1,0
1582504,4,1,0,1,1,1,0
1582519,6,1,1,1,1,1,0
1582528,4,1,0,0,1,1,0
1582537,6,0,1,1,1,1,0
1582543,4,0,1,0,1,1,0
1582555,3,0,1,0,1,1,0
1582562,4,1,0,0,1,1,0
1582570,3,1,1,0,1,1,0
1582581,3,0,1,0,0,0,0
1582596,4,0,0,1,1,0,0
1582603,4,1,1,1,1,0,1
1582615,5,1,0,0,1,0,0
1582626,4,1,0,1,1,0,0
1582632,5,1,0,1,1,1,0
1582644,4,1,1,0,1,1,0
1582659,4,0,0,1,1,0,0
1582667,4,1,0,0,1,1,0
1582671,4,1,1,1,1,1,0
1582680,3,1,1,1,1,1,0
1582698,4,1,1,0,1,0,0
1582705,3,1,0,0,0,1,0
1582710,4,1,1,1,1,1,0
1582722,6,0,1,0,1,1,0
1582731,4,0,0,1,1,0,0
1582746,5,1,0,1,1,1,0
1582754,5,1,1,1,1,0,1
1582768,4,1,0,0,1,1,0
1582779,4,1,0,0,1,0,0
1582787,3,1,0,0,0,0,0
1582793,5,1,1,0,1,1,0
1582807,4,1,1,0,1,1,0
1582818,5,1,0,1,1,0,0
1582829,6,1,0,1,1,1,1
1582834,2,1,0,0,0,0,0
1582841,5,1,0,0,0,1,0
1582852,3,1,0,1,0,0,0
1582865,3,1,0,1,1,1,0
1582876,3,1,1,0,1,1,0
1582883,6,1,0,1,1,0,1
1582890,2,1,0,0,1,1,0
1582909,4,1,0,0,1,1,0
1582911,6,1,0,0,1,1,0
1582927,4,1,0,1,1,0,0
1582930,5,0,1,1,1,1,0
1582948,6,1,1,1,1,1,0
1582953,5,1,0,0,1,0,0
1582966,4,1,0,1,1,0,0
1582975,4,1,0,1,1,1,0
1582982,2,0,0,0,0,0,0
1582994,6,1,1,1,1,1,0
1583002,6,1,0,1,1,1,0
1583016,5,1,1,1,1,1,0
1583025,5,1,1,0,1,1,0
1583033,6,1,1,1,1,1,0
1583057,4,1,0,0,1,0,0
1583069,4,1,0,0,1,0,0
1583078,2,0,0,0,1,0,0
1583084,4,1,0,0,1,1,0
1583091,4,0,0,0,1,0,0
1583103,3,1,0,0,1,0,0
1583115,5,1,0,1,1,0,0
1583126,2,1,0,0,0,0,0
1583132,3,1,0,0,0,0,0
1583144,6,1,0,0,1,1,1
1583159,4,0,0,1,1,1,0
1583167,5,0,0,1,1,1,1
1583171,4,1,1,0,1,1,0
1583180,6,1,1,0,1,1,0
1583198,5,1,1,1,1,1,0
1583209,4,1,0,0,1,1,0
1583211,6,1,1,1,1,0,1
1583227,3,1,0,0,1,1,0
1583230,4,1,0,1,1,0,0
1583248,1,1,0,0,0,0,0
1583253,6,1,1,0,1,1,0
1583266,5,1,1,1,1,1,0
1583275,3,1,0,0,1,1,0
1583282,6,1,0,0,1,1,0
1583294,4,1,1,1,1,1,0
1583307,3,1,0,0,1,1,0
1583318,4,1,0,0,1,1,0
1583329,5,1,0,1,1,0,1
1583334,1,0,0,0,1,0,0
1583341,5,1,0,1,1,0,0
1583352,4,1,0,1,1,0,0
1583365,4,1,1,0,1,1,1
1583376,6,1,0,1,1,1,1
1583383,5,1,0,0,1,0,1
1583390,6,1,0,1,1,1,0
1583408,5,1,0,1,1,0,0
1583413,5,1,0,0,0,0,1
1583424,4,1,1,1,1,1,0
1583436,6,1,0,1,1,0,0
1583449,6,1,1,1,1,1,0
1583451,3,1,0,0,0,0,0
1583460,4,1,0,0,1,0,0
1583472,3,1,0,0,1,0,0
1583485,6,1,1,1,1,1,0
1583497,3,1,0,0,1,1,0
1583505,3,1,0,0,1,1,0
1583510,5,1,1,1,1,1,0
1583522,5,1,1,1,1,1,0
1583531,3,1,0,0,1,0,0
1583546,4,1,0,0,1,1,0
1583554,4,0,1,0,1,1,0
1583568,4,1,0,1,1,0,0
1583579,5,1,1,1,1,1,0
1583587,3,0,0,1,1,0,0
1583593,5,1,0,0,1,0,0
1583606,6,1,0,0,1,1,0
1583614,5,1,0,1,1,0,1
1583623,4,1,0,0,1,1,0
1583638,6,1,1,1,1,1,1
1583645,4,1,1,0,0,0,0
1583650,5,1,0,1,1,1,0
1583661,2,0,0,0,0,0,0
1583677,4,1,0,0,1,1,0
1583689,4,1,0,0,1,0,0
1583692,4,1,0,0,1,0,0
1583704,4,1,0,0,1,0,0
1583719,3,0,1,1,1,0,0
1583728,3,0,0,0,1,1,0
1583737,5,1,0,0,1,1,0
1583743,2,0,0,0,1,0,0
1583755,4,1,0,0,1,1,0
1583762,6,1,1,1,1,1,0
1583770,4,1,0,1,1,1,0
1583781,5,1,0,1,1,0,1
1583796,4,0,0,1,0,0,0
1583801,1,1,0,0,1,1,0
1583812,3,1,0,0,1,0,0
1583820,4,1,0,1,1,0,0
1583835,4,1,0,1,1,0,0
1583847,3,1,1,1,1,0,0
1583858,6,1,1,1,1,0,0
1583864,6,1,1,0,1,0,0
1583873,3,1,0,1,1,0,0
1583886,4,1,0,0,0,0,0
1583899,5,1,0,0,1,1,0
1583900,5,0,1,1,1,1,0
1583917,6,1,1,1,1,0,1
1583921,6,1,1,1,1,1,0
1583939,4,1,1,0,1,1,0
1583942,5,0,0,0,1,0,0
1583956,4,1,0,0,1,0,1
1583963,3,0,1,0,0,0,0
1583974,2,1,0,0,1,0,0
1583988,5,1,1,1,1,0,0
1583995,5,1,1,1,1,0,0
1584005,6,1,0,1,1,1,1
1584010,5,1,1,0,1,1,0
1584022,5,1,1,0,1,1,0
1584031,4,1,1,1,1,0,0
1584046,4,0,1,1,1,1,0
1584054,6,1,1,1,1,1,0
1584068,3,1,0,0,0,0,0
1584079,4,1,0,1,1,0,0
1584087,4,1,1,0,1,1,0
1584093,6,1,1,1,1,1,0
1584101,3,1,1,0,1,1,0
1584112,5,1,1,1,1,1,0
1584120,4,0,0,0,1,0,0
1584135,3,1,0,0,1,1,0
1584147,6,1,1,1,1,1,0
1584158,5,1,1,0,1,1,0
1584164,6,1,0,1,1,0,1
1584173,2,1,0,0,1,0,0
1584186,3,1,1,0,1,0,0
1584199,5,1,0,1,1,0,0
1584208,4,1,1,1,1,1,0
1584213,5,0,0,1,1,0,0
1584224,5,1,1,1,1,1,0
1584236,2,1,0,0,1,1,0
1584249,3,1,0,0,1,1,0
1584251,4,1,1,1,1,1,0
1584260,3,1,0,0,1,1,0
1584272,6,0,1,1,1,1,0
1584285,3,1,1,0,1,0,0
1584297,5,1,1,0,1,1,0
1584304,4,0,0,0,1,0,0
1584319,4,1,1,1,1,1,0
1584328,5,1,1,0,1,1,0
1584337,6,1,1,1,1,1,0
1584343,4,1,0,0,1,1,0
1584355,5,1,1,1,1,1,0
1584362,6,1,0,0,1,1,0
1584370,5,1,0,1,1,1,0
1584381,5,0,1,1,1,0,0
1584396,4,1,0,0,1,1,0
1584409,6,1,1,1,1,1,1
1584411,5,1,0,1,1,0,0
1584427,5,1,0,0,1,0,0
1584430,6,1,1,1,1,1,0
1584448,5,1,0,0,1,0,0
1584453,4,1,0,0,1,1,0
1584466,4,1,1,1,1,0,0
1584475,3,1,1,0,0,0,0
1584482,2,1,0,0,1,0,0
1584494,3,1,0,0,1,0,0
1584502,4,0,0,0,1,1,0
1584516,5,1,1,1,1,1,0
1584525,5,1,0,0,1,0,0
1584533,4,1,0,0,1,1,0
1584540,1,1,0,0,1,1,0
1584557,4,1,0,0,0,0,0
1584569,5,1,0,1,1,0,0
1584578,3,1,1,0,1,1,0
1584584,3,1,1,1,1,1,0
1584591,5,1,1,1,1,1,0
1584600,5,0,0,1,1,1,0
1584617,4,0,1,0,1,0,0
1584621,6,1,1,1,1,0,0
1584639,4,1,0,1,1,0,0
1584642,4,1,0,0,0,0,0
1584656,3,0,0,0,0,0,0
1584663,3,1,1,1,1,1,1
1584674,4,0,0,0,1,1,0
1584688,2,1,0,0,1,0,0
1584695,5,1,1,0,1,1,0
1584707,5,1,0,1,1,0,0
1584718,1,1,0,0,0,0,0
1584729,5,1,1,1,1,0,0
1584734,5,1,1,0,1,1,0
1584741,6,1,0,1,1,1,0
1584752,3,1,0,0,0,0,0
1584765,5,1,0,0,1,1,0
1584776,3,1,0,1,1,0,0
1584783,5,1,1,1,1,1,0
1584790,3,1,0,0,1,1,0
1584803,3,1,0,0,1,1,0
1584815,5,1,0,1,1,0,0
1584826,6,1,1,1,1,1,0
1584832,6,0,0,1,1,0,0
1584844,3,1,0,0,1,1,0
1584859,6,1,0,1,1,1,0
1584867,6,1,0,1,1,0,1
1584871,1,1,1,0,1,1,0
1584880,4,0,1,0,1,1,0
1584898,4,0,0,0,1,0,0
1584906,6,1,0,1,1,1,0
1584914,4,0,1,1,1,0,1
1584923,5,1,1,0,1,1,0
1584938,4,1,0,0,1,1,0
1584945,4,0,0,1,1,0,0
1584950,6,1,1,1,1,1,0
1584961,3,0,0,0,1,1,0
1584977,4,0,0,0,1,1,0
1584989,4,1,0,0,0,0,0
1584992,5,0,0,1,1,0,0
1585007,4,1,0,0,1,1,0
1585018,3,0,0,0,1,0,0
1585029,4,1,0,0,1,0,1
1585034,4,1,1,1,1,1,0
1585041,4,1,0,1,1,0,0
1585052,4,1,0,1,1,0,0
1585065,4,0,1,0,1,0,0
